FileName,sentiment_score
x9E8yaFCX0Y_3,0.6666666865348816
x9E8yaFCX0Y_4,1.0
x9E8yaFCX0Y_5,0.6666666865348816
x9E8yaFCX0Y_6,0.3333333432674408
x9E8yaFCX0Y_7,1.0
x9E8yaFCX0Y_8,0.3333333432674408
wVdoIjg3ZFQ_0,1.3333333730697632
wVdoIjg3ZFQ_1,0.0
wVdoIjg3ZFQ_2,0.6666666865348816
wVdoIjg3ZFQ_3,0.6666666865348816
wVdoIjg3ZFQ_4,-1.6666666269302368
wVdoIjg3ZFQ_5,0.3333333432674408
WANirpnKa4w_0,0.3333333432674408
WANirpnKa4w_1,0.3333333432674408
WANirpnKa4w_2,0.0
WANirpnKa4w_3,0.3333333432674408
WANirpnKa4w_4,0.6666666865348816
74184_0,-1.0
74184_1,1.0
74184_2,-0.3333333432674408
74184_3,-1.0
74184_4,-1.6666666269302368
74184_5,0.0
74184_6,1.0
74184_7,0.0
74184_8,0.0
74184_9,1.0
74184_10,-1.3333333730697632
74184_11,0.0
74184_12,-0.3333333432674408
QYp0lGhyL6A_0,0.3333333432674408
QYp0lGhyL6A_1,0.0
QYp0lGhyL6A_2,-1.3333333730697632
QYp0lGhyL6A_3,0.6666666865348816
QYp0lGhyL6A_4,-0.3333333432674408
QYp0lGhyL6A_5,-2.3333332538604736
QYp0lGhyL6A_6,0.3333333432674408
QYp0lGhyL6A_7,0.0
QYp0lGhyL6A_8,0.0
wd-LTpCtAzw_0,-0.6666666865348816
wd-LTpCtAzw_1,1.3333333730697632
wd-LTpCtAzw_2,1.6666666269302368
wd-LTpCtAzw_3,2.3333332538604736
wd-LTpCtAzw_4,2.0
wd-LTpCtAzw_5,0.0
wd-LTpCtAzw_6,1.6666666269302368
wd-LTpCtAzw_7,0.0
wd-LTpCtAzw_8,1.0
YEOU4KFDjZo_0,0.0
YEOU4KFDjZo_1,0.6666666865348816
YEOU4KFDjZo_2,0.0
255343_0,-2.0
255343_1,-2.3333332538604736
255343_2,-2.0
255343_3,0.0
255343_4,0.0
255343_5,0.0
255343_6,0.0
255343_7,-1.6666666269302368
255343_8,-0.6666666865348816
255343_9,-1.6666666269302368
255343_10,-0.3333333432674408
255343_11,-0.3333333432674408
255343_12,-2.0
Ns_h5IVcZ9k_0,1.0
Ns_h5IVcZ9k_1,0.0
Ns_h5IVcZ9k_2,0.3333333432674408
Ns_h5IVcZ9k_3,0.0
Ns_h5IVcZ9k_4,0.3333333432674408
Ns_h5IVcZ9k_5,0.3333333432674408
Ns_h5IVcZ9k_6,0.0
xyOa9ivNrg4_0,1.0
xyOa9ivNrg4_1,0.0
WygyVNL_qdE_0,1.6666666269302368
WygyVNL_qdE_1,2.0
WygyVNL_qdE_2,0.0
WygyVNL_qdE_3,1.6666666269302368
WygyVNL_qdE_4,1.3333333730697632
WygyVNL_qdE_5,-0.3333333432674408
ou6S6fbfBWU_0,0.0
ou6S6fbfBWU_1,0.0
AepwIhSbAws_0,0.0
AepwIhSbAws_1,-1.6666666269302368
AepwIhSbAws_2,-1.3333333730697632
AepwIhSbAws_3,-1.3333333730697632
AepwIhSbAws_4,-0.3333333432674408
H9zVQlzit8Y_0,0.6666666865348816
37459_0,1.6666666269302368
37459_1,0.0
37459_2,-2.6666667461395264
37459_3,-3.0
37459_4,-1.6666666269302368
37459_5,0.3333333432674408
37459_6,-3.0
37459_7,-1.0
L0WUuWYNeCo_0,0.6666666865348816
L0WUuWYNeCo_1,0.6666666865348816
L0WUuWYNeCo_2,1.3333333730697632
L0WUuWYNeCo_3,0.3333333432674408
L0WUuWYNeCo_4,1.3333333730697632
L0WUuWYNeCo_5,0.6666666865348816
L0WUuWYNeCo_6,1.0
L0WUuWYNeCo_7,-1.0
L0WUuWYNeCo_8,0.6666666865348816
L0WUuWYNeCo_9,0.6666666865348816
L0WUuWYNeCo_10,1.3333333730697632
L0WUuWYNeCo_11,1.0
L0WUuWYNeCo_12,-0.3333333432674408
L0WUuWYNeCo_13,0.3333333432674408
L0WUuWYNeCo_14,0.0
L0WUuWYNeCo_15,1.0
L0WUuWYNeCo_16,-0.3333333432674408
L0WUuWYNeCo_17,0.3333333432674408
L0WUuWYNeCo_18,-1.6666666269302368
L0WUuWYNeCo_19,0.0
L0WUuWYNeCo_20,-1.0
L0WUuWYNeCo_21,1.3333333730697632
L0WUuWYNeCo_22,-1.3333333730697632
L0WUuWYNeCo_23,0.6666666865348816
L0WUuWYNeCo_24,-1.0
L0WUuWYNeCo_25,0.0
L0WUuWYNeCo_26,2.0
L0WUuWYNeCo_27,-0.3333333432674408
L0WUuWYNeCo_28,-0.3333333432674408
L0WUuWYNeCo_29,1.6666666269302368
L0WUuWYNeCo_30,1.3333333730697632
271594_0,-0.6666666865348816
271594_1,-2.6666667461395264
271594_2,-1.6666666269302368
271594_3,-2.0
271594_4,-1.0
271594_5,-1.6666666269302368
271594_6,-1.3333333730697632
271594_7,-0.3333333432674408
271594_8,-0.6666666865348816
271594_9,-2.0
271594_10,-2.3333332538604736
271594_11,-0.6666666865348816
271594_12,0.0
271594_13,0.6666666865348816
271594_14,0.0
271594_15,0.0
271594_16,-0.3333333432674408
271594_17,0.0
271594_18,0.6666666865348816
271594_19,-2.0
271594_20,-1.6666666269302368
271594_21,2.0
271594_22,-2.3333332538604736
271594_23,-1.6666666269302368
271594_24,-2.6666667461395264
271594_25,-2.0
271594_26,0.0
271594_27,0.0
271594_28,-0.3333333432674408
271594_29,0.0
271594_30,-2.0
271594_31,-0.6666666865348816
271594_32,0.0
271594_33,-0.6666666865348816
271594_34,-2.0
271594_35,-2.6666667461395264
271594_36,-1.6666666269302368
271594_37,-3.0
271594_38,-2.6666667461395264
271594_39,-3.0
271594_40,-1.3333333730697632
271594_41,-2.0
92533_0,-2.3333332538604736
92533_1,-2.0
92533_2,0.0
92533_3,-2.6666667461395264
92533_4,-2.6666667461395264
92533_5,-0.6666666865348816
92533_6,-2.6666667461395264
92533_7,-2.0
92533_8,-2.3333332538604736
92533_9,-2.6666667461395264
92533_10,-2.3333332538604736
d3I7Ug-_3L0_0,-1.3333333730697632
d3I7Ug-_3L0_1,-0.3333333432674408
d3I7Ug-_3L0_2,0.6666666865348816
d3I7Ug-_3L0_3,1.6666666269302368
d3I7Ug-_3L0_4,1.6666666269302368
d3I7Ug-_3L0_5,0.6666666865348816
d3I7Ug-_3L0_6,-0.3333333432674408
d3I7Ug-_3L0_7,-0.6666666865348816
d3I7Ug-_3L0_8,0.3333333432674408
d3I7Ug-_3L0_9,-0.3333333432674408
d3I7Ug-_3L0_10,0.0
RKP6j28FCWE_0,0.3333333432674408
RKP6j28FCWE_1,1.0
RKP6j28FCWE_2,0.3333333432674408
C2xNDBU2Z0s_0,1.3333333730697632
C2xNDBU2Z0s_1,0.0
C2xNDBU2Z0s_2,1.3333333730697632
w44JDB1NmqM_0,-0.3333333432674408
w44JDB1NmqM_1,0.6666666865348816
w44JDB1NmqM_2,1.0
w44JDB1NmqM_3,0.0
ICeSewdyf34_0,1.6666666269302368
ICeSewdyf34_1,1.6666666269302368
ICeSewdyf34_2,1.6666666269302368
ICeSewdyf34_3,1.6666666269302368
ICeSewdyf34_4,1.3333333730697632
SWHmteF5Rlk_0,2.0
SWHmteF5Rlk_1,0.6666666865348816
SWHmteF5Rlk_2,0.6666666865348816
SWHmteF5Rlk_3,-0.6666666865348816
SWHmteF5Rlk_4,-1.0
SWHmteF5Rlk_5,-0.6666666865348816
SWHmteF5Rlk_6,-0.3333333432674408
SWHmteF5Rlk_7,1.3333333730697632
15837_0,0.3333333432674408
15837_1,2.3333332538604736
15837_2,2.0
15837_3,1.6666666269302368
15837_4,0.0
15837_5,0.0
15837_6,2.3333332538604736
15837_7,3.0
15837_8,2.3333332538604736
15837_9,-1.3333333730697632
15837_10,1.3333333730697632
15837_11,-2.0
15837_12,0.6666666865348816
15837_13,-1.0
Y4izAQYtGEw_0,0.3333333432674408
Y4izAQYtGEw_1,0.3333333432674408
Y4izAQYtGEw_2,1.3333333730697632
Y4izAQYtGEw_3,0.6666666865348816
Y4izAQYtGEw_4,-1.3333333730697632
bh4_Kd4hhd4_0,0.6666666865348816
NzpymNJaFjo_0,-0.3333333432674408
NzpymNJaFjo_1,1.3333333730697632
lTfsqoo-jKg_0,0.6666666865348816
lTfsqoo-jKg_1,-0.3333333432674408
lTfsqoo-jKg_2,-0.3333333432674408
lTfsqoo-jKg_3,-2.6666667461395264
lTfsqoo-jKg_4,-1.0
lTfsqoo-jKg_5,-2.3333332538604736
lTfsqoo-jKg_6,0.0
lTfsqoo-jKg_7,1.0
lTfsqoo-jKg_8,0.0
lTfsqoo-jKg_9,0.0
FNbULlE9RKg_0,0.0
FNbULlE9RKg_1,0.6666666865348816
FNbULlE9RKg_2,0.3333333432674408
FNbULlE9RKg_3,0.0
taGs3-SMoYM_0,1.3333333730697632
taGs3-SMoYM_1,0.6666666865348816
taGs3-SMoYM_2,1.0
taGs3-SMoYM_3,1.0
taGs3-SMoYM_4,1.0
taGs3-SMoYM_5,1.3333333730697632
Yi6Qyn4X8is_0,0.3333333432674408
Yi6Qyn4X8is_1,0.3333333432674408
Yi6Qyn4X8is_2,0.3333333432674408
Yi6Qyn4X8is_3,-0.6666666865348816
Yi6Qyn4X8is_4,0.0
Yi6Qyn4X8is_5,-2.3333332538604736
Yi6Qyn4X8is_6,-0.6666666865348816
Yi6Qyn4X8is_7,-2.0
Yi6Qyn4X8is_8,0.6666666865348816
dsob2MgUPpA_0,2.3333332538604736
dsob2MgUPpA_1,2.6666667461395264
dsob2MgUPpA_2,1.0
dsob2MgUPpA_3,0.6666666865348816
dsob2MgUPpA_4,3.0
dsob2MgUPpA_5,1.6666666269302368
dsob2MgUPpA_6,1.0
dsob2MgUPpA_7,2.3333332538604736
dsob2MgUPpA_8,2.6666667461395264
dsob2MgUPpA_9,1.3333333730697632
dsob2MgUPpA_10,2.3333332538604736
dsob2MgUPpA_11,2.3333332538604736
dsob2MgUPpA_12,2.0
dsob2MgUPpA_13,2.6666667461395264
dsob2MgUPpA_14,1.3333333730697632
dsob2MgUPpA_15,2.6666667461395264
iS91daVpH2E_0,0.3333333432674408
iS91daVpH2E_1,1.6666666269302368
iS91daVpH2E_2,0.3333333432674408
iS91daVpH2E_3,0.6666666865348816
iS91daVpH2E_4,0.0
iS91daVpH2E_5,1.3333333730697632
iS91daVpH2E_6,1.6666666269302368
EHbZ2EeVags_0,1.3333333730697632
gr9YU-UTJzQ_0,0.0
gr9YU-UTJzQ_1,0.0
p18PVgfxook_0,0.0
88S1BjwMfdw_0,0.6666666865348816
88S1BjwMfdw_1,-0.3333333432674408
88S1BjwMfdw_2,-0.3333333432674408
88S1BjwMfdw_3,0.0
88S1BjwMfdw_4,0.3333333432674408
c805Td8A_Ek_0,1.0
c805Td8A_Ek_1,1.3333333730697632
c805Td8A_Ek_2,0.3333333432674408
c805Td8A_Ek_3,0.6666666865348816
c805Td8A_Ek_4,1.0
c805Td8A_Ek_5,1.3333333730697632
c805Td8A_Ek_6,-0.3333333432674408
c805Td8A_Ek_7,0.3333333432674408
c805Td8A_Ek_8,1.0
RadU51t1kL0_0,-0.3333333432674408
RadU51t1kL0_1,0.0
RadU51t1kL0_2,0.0
RadU51t1kL0_3,-1.0
RadU51t1kL0_4,-0.6666666865348816
RadU51t1kL0_5,-1.0
RadU51t1kL0_6,0.6666666865348816
RadU51t1kL0_7,-0.6666666865348816
DQ7QKE3hzVg_0,0.3333333432674408
DQ7QKE3hzVg_1,1.0
DQ7QKE3hzVg_2,0.6666666865348816
HS-2vVP95u8_0,0.6666666865348816
HS-2vVP95u8_1,-0.6666666865348816
cWN1bibicHc_0,0.6666666865348816
cWN1bibicHc_1,0.0
JAbFsRxxnFo_0,1.3333333730697632
JAbFsRxxnFo_1,1.0
JAbFsRxxnFo_2,2.0
JAbFsRxxnFo_3,0.6666666865348816
BDCFV4EqHjY_0,0.3333333432674408
BDCFV4EqHjY_1,1.0
243338_0,-1.6666666269302368
243338_1,-3.0
243338_2,-2.6666667461395264
243338_3,-0.6666666865348816
243338_4,-2.3333332538604736
243338_5,-1.3333333730697632
243338_6,-2.3333332538604736
243338_7,0.0
243338_8,0.0
243338_9,0.0
243338_10,-2.6666667461395264
243338_11,-1.6666666269302368
243338_12,0.0
243338_13,-2.0
243338_14,-0.3333333432674408
243338_15,-1.3333333730697632
243338_16,-2.3333332538604736
243338_17,-1.3333333730697632
243338_18,-1.3333333730697632
243338_19,-1.3333333730697632
243338_20,-0.3333333432674408
243338_21,-0.6666666865348816
243338_22,-1.6666666269302368
243338_23,-2.3333332538604736
243338_24,0.0
243338_25,-2.6666667461395264
243338_26,-2.6666667461395264
VhKJm_jiciU_0,0.6666666865348816
VhKJm_jiciU_1,1.3333333730697632
VhKJm_jiciU_2,-0.3333333432674408
VhKJm_jiciU_3,0.0
VhKJm_jiciU_4,0.6666666865348816
VhKJm_jiciU_5,0.3333333432674408
9f6A3ucYArQ_0,0.0
9f6A3ucYArQ_1,-1.6666666269302368
9f6A3ucYArQ_2,-1.6666666269302368
9f6A3ucYArQ_3,-1.6666666269302368
8YsIvz4qnk4_0,2.6666667461395264
8YsIvz4qnk4_1,2.0
106941_0,0.3333333432674408
106941_1,-2.0
106941_2,-1.6666666269302368
106941_3,-1.0
106941_4,0.0
106941_5,-0.3333333432674408
106941_6,-0.6666666865348816
106941_7,0.0
106941_8,-1.6666666269302368
106941_9,-1.6666666269302368
106941_10,-1.0
106941_11,-0.6666666865348816
106941_12,-1.6666666269302368
SNBqe_JpZC4_0,-0.3333333432674408
72017_0,0.0
72017_1,0.0
72017_2,-1.3333333730697632
72017_3,-0.3333333432674408
72017_4,0.0
72017_5,0.0
72017_6,0.0
72017_7,-2.3333332538604736
72017_8,-1.0
72017_9,-1.6666666269302368
72017_10,-0.6666666865348816
72017_11,-1.6666666269302368
72017_12,1.0
72017_13,-1.0
Op3CnqRLD9w_0,1.3333333730697632
Op3CnqRLD9w_1,2.0
Op3CnqRLD9w_2,0.6666666865348816
Op3CnqRLD9w_3,1.6666666269302368
Op3CnqRLD9w_4,1.6666666269302368
Op3CnqRLD9w_5,2.0
IlgnbEdOhmI_0,0.6666666865348816
IlgnbEdOhmI_1,1.3333333730697632
IlgnbEdOhmI_2,1.0
F2M7WbPXRps_0,0.3333333432674408
F2M7WbPXRps_1,-0.3333333432674408
F2M7WbPXRps_2,0.3333333432674408
F2M7WbPXRps_3,0.0
mkkoJ2iVbGs_0,0.0
mkkoJ2iVbGs_1,0.6666666865348816
mkkoJ2iVbGs_2,0.0
mkkoJ2iVbGs_3,0.3333333432674408
mkkoJ2iVbGs_4,0.0
mkkoJ2iVbGs_5,1.3333333730697632
mkkoJ2iVbGs_6,0.3333333432674408
mkkoJ2iVbGs_7,0.0
mkkoJ2iVbGs_8,0.6666666865348816
0WIwQgH4lKg_0,2.0
0WIwQgH4lKg_1,1.6666666269302368
0WIwQgH4lKg_2,1.6666666269302368
0WIwQgH4lKg_3,0.0
0WIwQgH4lKg_4,0.6666666865348816
0WIwQgH4lKg_5,0.3333333432674408
29044_0,0.0
29044_1,-2.0
29044_2,-1.6666666269302368
29044_3,0.3333333432674408
29044_4,0.3333333432674408
29044_5,-1.0
29044_6,-1.6666666269302368
29044_7,1.0
29044_8,0.3333333432674408
29044_9,-0.3333333432674408
29044_10,-2.0
29044_11,-1.3333333730697632
29044_12,-2.0
29044_13,0.3333333432674408
29044_14,-1.3333333730697632
29044_15,-2.3333332538604736
254298_0,-0.6666666865348816
254298_1,-0.3333333432674408
254298_2,-1.6666666269302368
254298_3,-2.0
254298_4,-1.0
254298_5,-1.6666666269302368
254298_6,-2.3333332538604736
254298_7,-0.6666666865348816
254298_8,-3.0
254298_9,-2.3333332538604736
254298_10,-2.0
254298_11,-2.3333332538604736
254298_12,0.0
254298_13,-1.6666666269302368
254298_14,-0.3333333432674408
254298_15,-1.6666666269302368
XFGHTk_3hGg_0,0.6666666865348816
XFGHTk_3hGg_1,0.3333333432674408
XFGHTk_3hGg_2,0.3333333432674408
XFGHTk_3hGg_3,0.3333333432674408
C03473pYcRM_0,0.0
C03473pYcRM_1,2.0
C03473pYcRM_2,1.0
C03473pYcRM_3,1.0
C03473pYcRM_4,-0.3333333432674408
C03473pYcRM_5,2.0
C03473pYcRM_6,0.3333333432674408
C03473pYcRM_7,0.3333333432674408
C03473pYcRM_8,0.0
C03473pYcRM_9,2.0
-3g5yACwYnA_0,1.0
-3g5yACwYnA_1,0.6666666865348816
-3g5yACwYnA_2,0.0
-3g5yACwYnA_3,0.0
-3g5yACwYnA_4,1.0
-3g5yACwYnA_5,0.6666666865348816
wHQYmMZzyJY_0,1.0
wHQYmMZzyJY_1,2.0
wHQYmMZzyJY_2,1.0
wHQYmMZzyJY_3,0.0
wHQYmMZzyJY_4,0.6666666865348816
wHQYmMZzyJY_5,1.0
wHQYmMZzyJY_6,0.6666666865348816
wHQYmMZzyJY_7,0.0
wHQYmMZzyJY_8,1.0
wHQYmMZzyJY_9,1.3333333730697632
wHQYmMZzyJY_10,1.0
Nd55vByy2F8_0,1.0
Nd55vByy2F8_1,0.3333333432674408
Nd55vByy2F8_2,0.3333333432674408
Nd55vByy2F8_3,1.6666666269302368
45175_0,0.0
45175_1,0.0
45175_2,0.0
45175_3,0.0
45175_4,0.6666666865348816
45175_5,-1.3333333730697632
45175_6,0.0
45175_7,-0.6666666865348816
45175_8,-1.0
45175_9,-0.3333333432674408
axQ5CDRawO0_0,0.0
axQ5CDRawO0_1,0.0
AuPCZlKBzq8_0,0.6666666865348816
AuPCZlKBzq8_1,1.3333333730697632
AuPCZlKBzq8_2,1.6666666269302368
AuPCZlKBzq8_3,1.3333333730697632
AuPCZlKBzq8_4,0.6666666865348816
srbrWyZRMCI_0,1.0
srbrWyZRMCI_1,1.0
srbrWyZRMCI_2,0.3333333432674408
srbrWyZRMCI_3,0.6666666865348816
srbrWyZRMCI_4,1.3333333730697632
srbrWyZRMCI_5,0.6666666865348816
srbrWyZRMCI_6,1.0
srbrWyZRMCI_7,2.0
srbrWyZRMCI_8,0.6666666865348816
srbrWyZRMCI_9,1.3333333730697632
srbrWyZRMCI_10,1.0
srbrWyZRMCI_11,1.3333333730697632
lEsFI5YJGDo_0,0.6666666865348816
lEsFI5YJGDo_1,0.3333333432674408
lEsFI5YJGDo_2,0.6666666865348816
lEsFI5YJGDo_3,2.0
lEsFI5YJGDo_4,0.3333333432674408
lEsFI5YJGDo_5,1.3333333730697632
lEsFI5YJGDo_6,2.6666667461395264
lEsFI5YJGDo_7,1.3333333730697632
lEsFI5YJGDo_8,2.0
lEsFI5YJGDo_9,1.3333333730697632
lEsFI5YJGDo_10,1.3333333730697632
lEsFI5YJGDo_11,2.3333332538604736
lEsFI5YJGDo_12,2.0
lEsFI5YJGDo_13,2.3333332538604736
RdOc70IrjJo_0,0.3333333432674408
RdOc70IrjJo_1,0.3333333432674408
t7a3zECpT4k_0,-1.0
t7a3zECpT4k_1,0.3333333432674408
t7a3zECpT4k_2,-0.3333333432674408
t7a3zECpT4k_3,-0.6666666865348816
Jh1uDYOJMwk_0,1.3333333730697632
Jh1uDYOJMwk_1,0.6666666865348816
Jh1uDYOJMwk_2,-1.6666666269302368
fjE2EZKgQm8_0,0.0
fjE2EZKgQm8_1,0.0
fjE2EZKgQm8_2,0.0
fjE2EZKgQm8_3,2.3333332538604736
fjE2EZKgQm8_4,2.0
fjE2EZKgQm8_5,1.6666666269302368
fjE2EZKgQm8_6,0.6666666865348816
rvQ2cRnroOU_0,0.3333333432674408
rvQ2cRnroOU_1,0.3333333432674408
rvQ2cRnroOU_2,0.0
rvQ2cRnroOU_3,0.3333333432674408
rvQ2cRnroOU_4,0.3333333432674408
rvQ2cRnroOU_5,0.6666666865348816
rvQ2cRnroOU_6,0.6666666865348816
rvQ2cRnroOU_7,0.0
rvQ2cRnroOU_8,-0.3333333432674408
rvQ2cRnroOU_9,-1.0
rvQ2cRnroOU_10,0.3333333432674408
txjqbr6FoZs_0,0.0
txjqbr6FoZs_1,0.6666666865348816
txjqbr6FoZs_2,0.3333333432674408
txjqbr6FoZs_3,1.6666666269302368
txjqbr6FoZs_4,1.0
txjqbr6FoZs_5,0.3333333432674408
txjqbr6FoZs_6,1.0
txjqbr6FoZs_7,1.3333333730697632
224772_0,-0.3333333432674408
224772_1,-1.6666666269302368
224772_2,-2.6666667461395264
224772_3,-1.6666666269302368
224772_4,-2.0
224772_5,-1.6666666269302368
224772_6,0.0
224772_7,0.0
224772_8,-1.6666666269302368
224772_9,-1.3333333730697632
224772_10,-1.0
224772_11,-1.0
224772_12,0.0
224772_13,0.0
224772_14,-1.3333333730697632
QEG_hkJsaYc_0,1.0
WMzvDL7b4sM_0,0.3333333432674408
WMzvDL7b4sM_1,0.6666666865348816
WMzvDL7b4sM_2,-0.6666666865348816
WMzvDL7b4sM_3,0.0
WMzvDL7b4sM_4,-0.6666666865348816
O0Nn-5UkfoA_0,0.3333333432674408
O0Nn-5UkfoA_1,-0.3333333432674408
30162_0,0.3333333432674408
30162_1,0.0
30162_2,0.0
30162_3,0.3333333432674408
30162_4,1.3333333730697632
30162_5,1.6666666269302368
30162_6,0.0
30162_7,2.3333332538604736
30162_8,-2.0
30162_9,-1.3333333730697632
30162_10,-1.6666666269302368
30162_11,0.6666666865348816
30763_0,0.0
30763_1,0.0
30763_2,2.0
30763_3,2.6666667461395264
30763_4,0.0
30763_5,2.0
30763_6,1.3333333730697632
30763_7,0.0
30763_8,0.0
30763_9,2.3333332538604736
30763_10,0.0
30763_11,1.6666666269302368
30763_12,3.0
30763_13,1.6666666269302368
30763_14,2.0
30763_15,0.0
30763_16,0.0
0tkWa2skSmA_0,0.0
0tkWa2skSmA_1,0.0
-aqamKhZ1Ec_0,-0.6666666865348816
-aqamKhZ1Ec_1,-2.0
-aqamKhZ1Ec_2,-0.3333333432674408
r8OPmbZZlpE_0,1.3333333730697632
r8OPmbZZlpE_1,1.0
r8OPmbZZlpE_2,0.3333333432674408
76124_0,-1.3333333730697632
76124_1,0.3333333432674408
76124_2,-2.0
76124_3,0.0
76124_4,0.0
76124_5,0.0
76124_6,-1.0
76124_7,0.0
76124_8,0.0
76124_9,0.0
76124_10,0.3333333432674408
pzUplbeH_fg_0,0.0
R8leu0tEJ4o_0,0.0
R8leu0tEJ4o_1,2.0
R8leu0tEJ4o_2,-0.6666666865348816
R8leu0tEJ4o_3,-2.3333332538604736
R8leu0tEJ4o_4,-0.3333333432674408
R8leu0tEJ4o_5,0.0
wfLrS6CdFs4_0,0.3333333432674408
wfLrS6CdFs4_1,1.0
96o9hxy64wI_0,1.0
96o9hxy64wI_1,2.3333332538604736
MFXQH7ZlBJI_0,1.6666666269302368
D-DqVICJXBU_0,-1.3333333730697632
3GyEnzE1NTQ_0,-0.6666666865348816
3GyEnzE1NTQ_1,0.3333333432674408
3GyEnzE1NTQ_2,0.3333333432674408
3GyEnzE1NTQ_3,2.0
3GyEnzE1NTQ_4,0.0
3GyEnzE1NTQ_5,0.0
3GyEnzE1NTQ_6,1.6666666269302368
3GyEnzE1NTQ_7,1.6666666269302368
3GyEnzE1NTQ_8,0.3333333432674408
3GyEnzE1NTQ_9,-0.3333333432674408
nDXKvarLEOM_0,-1.6666666269302368
nDXKvarLEOM_1,1.0
nDXKvarLEOM_2,-0.3333333432674408
nDXKvarLEOM_3,0.0
i714Xt6eb1Y_0,0.0
i714Xt6eb1Y_1,1.6666666269302368
i714Xt6eb1Y_2,0.0
i714Xt6eb1Y_3,0.3333333432674408
i714Xt6eb1Y_4,0.3333333432674408
z7FicxE_pMU_0,0.3333333432674408
z7FicxE_pMU_1,0.3333333432674408
z7FicxE_pMU_2,0.6666666865348816
z7FicxE_pMU_3,0.3333333432674408
z7FicxE_pMU_4,0.3333333432674408
z7FicxE_pMU_5,1.3333333730697632
z7FicxE_pMU_6,0.0
z7FicxE_pMU_7,-0.3333333432674408
2c2fhh_Dsoo_0,0.3333333432674408
2c2fhh_Dsoo_1,0.3333333432674408
2c2fhh_Dsoo_2,-1.0
2c2fhh_Dsoo_3,0.3333333432674408
RE-LIPOFnrE_0,0.0
RE-LIPOFnrE_1,0.0
RE-LIPOFnrE_2,0.0
RE-LIPOFnrE_3,0.0
RE-LIPOFnrE_4,-0.6666666865348816
RE-LIPOFnrE_5,-0.3333333432674408
oPvUDLhTrjI_0,1.0
oPvUDLhTrjI_1,2.0
oPvUDLhTrjI_2,2.3333332538604736
oPvUDLhTrjI_3,2.3333332538604736
oPvUDLhTrjI_4,1.3333333730697632
oPvUDLhTrjI_5,1.0
oPvUDLhTrjI_6,-0.3333333432674408
oPvUDLhTrjI_7,0.3333333432674408
oPvUDLhTrjI_8,0.0
oPvUDLhTrjI_9,1.3333333730697632
oPvUDLhTrjI_10,1.0
